COUNTRY,MISSION,VISA ISSUE DATE,EMPLOYMENT VISA,TOURIST VISA,BUSINESS VISA,CONFERENCE VISA,BUS VISA INDSPOUSE,BUSINESS VISA TRANSFER,DIPLOMATIC VISA,DIPLOMATIC DEPENDANT VISA,EMPLOYMENT VISA INDSPOUSE,ENTRY VISA,MEDICAL VISA,MEDICAL ATTENDENT VISA,MISSIONARY VISA,PILGRIMAGE VISA,RESEARCH VISA,PROJECT VISA,TRANSIT VISA,VISIT VISA,ART SURROGACY,LONG TERM VISA TRANSFER,STUDENT VISA
SRI LANKA,SRILANKA-JAFFNA,22-04-13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALDIVES,MALDIVES-MALE,22-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEXICO,MEXICO-MEXICOCITY,22-04-13,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZAMBIQUE,MOZAMBIQUE-MAPUTO,22-04-13,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAURITIUS,MAURITIUS-PORTLOUIS,22-04-13,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALAYSIA,MALAYSIA-KUALALUMPUR,22-04-13,0,207,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NIGERIA,NIGERIA-ABUJA,22-04-13,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NIGERIA,NIGERIA-LAGOS,22-04-13,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETHERLANDS,NETHERLANDS-THEHAGUE,22-04-13,4,38,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWAY,NORWAY-OSLO,22-04-13,2,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEPAL,NEPAL-KATHMANDU,22-04-13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NEW ZEALAND,NEWZEALAND-WELLINGTON,22-04-13,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMAN,OMAN-MUSCAT,22-04-13,0,186,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAKISTAN,PAKISTAN-ISLAMABAD,22-04-13,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,0
PERU,PERU-LIMA,22-04-13,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHILIPPINES,PHILLIPINES-MANILA,22-04-13,2,7,40,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
POLAND,POLAND-WARSAW,22-04-13,0,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PORTUGAL,PORTUGAL-LISBON,22-04-13,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROMANIA,ROMANIA-BUCHAREST,22-04-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-MOSCOW,22-04-13,0,388,11,2,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,0,0
RUSSIAN FEDERATION,RUSSIA-SAINTPETERSBURG,22-04-13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-VLADIVOSTOK,22-04-13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SINGAPORE,SINGAPORE-SINGAPORE,22-04-13,0,91,96,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLOVENIA,SLOVENIA-LJUBLJANA,22-04-13,0,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWEDEN,SWEDEN-STOCKHOLM,22-04-13,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
THAILAND,THAILAND-CHIANGMAI,22-04-13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ANKARA,22-04-13,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ISTANBUL,22-04-13,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
TAIWAN,TAIWAN-TAIPEI,22-04-13,1,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-CHICAGO,22-04-13,0,123,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
UNITED STATES OF AMERICA,USA-HOUSTON,22-04-13,0,129,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-NEWYORK,22-04-13,0,197,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UNITED STATES OF AMERICA,USA-SANFRANCISCO,22-04-13,0,186,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VIETNAM,VIETNAM-HANOI,22-04-13,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIETNAM,VIETNAM-HO-CHI-MINHCITY,22-04-13,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEMEN,YEMEN-SANAA,22-04-13,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SOUTH AFRICA,SOUTHAFRICA-CAPETOWN,22-04-13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-DURBAN,22-04-13,0,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-PRETORIA,22-04-13,0,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-ABUDHABI,23-04-13,0,62,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-DUBAI,23-04-13,0,147,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ARGENTINA,ARGENTINA-BUENOSAIRES,23-04-13,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-CANBERRA,23-04-13,0,49,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-MELBOURNE,23-04-13,1,66,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
AUSTRALIA,AUSTRALIA-PERTH,23-04-13,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-SYDNEY,23-04-13,0,111,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRIA,AUSTRIA-VIENNA,23-04-13,0,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,23-04-13,0,407,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-DHAKA,23-04-13,0,1542,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,23-04-13,0,139,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BAHRAIN,BAHRAIN-ALDIYA,23-04-13,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRUNEI,BRUNEI-DARUSSALAM,23-04-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-OTTAWA,23-04-13,0,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-TORONTO,23-04-13,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-VANCOUVER,23-04-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWITZERLAND,SWITZERLAND-BERNE,23-04-13,0,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-BEIJING,23-04-13,1,68,161,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-GUANGZHOU,23-04-13,0,58,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-HONGKONG,23-04-13,0,47,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-SHANGHAI,23-04-13,0,49,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLOMBIA,COLOMBIA-BOGOTA,23-04-13,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZECH,CZECH-PRAGUE,23-04-13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-BERLIN,23-04-13,4,26,62,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
GERMANY,GERMANY-FRANKFURT,23-04-13,5,61,84,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
GERMANY,GERMANY-HAMBURG,23-04-13,3,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-MUNICH,23-04-13,0,53,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DENMARK,DENMARK-COPENHAGEN,23-04-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGYPT,EGYPT-CAIRO,23-04-13,0,2,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0
SPAIN,SPAIN-MADRID,23-04-13,0,32,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETHIOPIA,ETHIOPIA-ADDISABABA,23-04-13,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINLAND,FINLAND-HELSINKI,23-04-13,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-BIRMINGHAM,23-04-13,0,129,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-EDINBURGH,23-04-13,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,23-04-13,4,425,238,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
GHANA,GHANA-ACCRA,23-04-13,0,40,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
GREECE,GREECE-ATHENS,23-04-13,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
GUATEMALA,GUATEMALA-GUATEMALACITY,23-04-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CROATIA,CROATIA-ZAGREB,23-04-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUNGARY,HUNGARY-BUDAPEST,23-04-13,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-BALI,23-04-13,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-JAKARTA,23-04-13,1,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
INDONESIA,INDONESIA-MEDAN,23-04-13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRELAND,IRELAND-DUBLIN,23-04-13,1,32,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-BANDARABBAS,23-04-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IRAN,IRAN-TEHRAN,23-04-13,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-ZAHEDAN,23-04-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ISRAEL,ISRAEL-TELAVIV,23-04-13,0,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-MILAN,23-04-13,3,38,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-ROME,23-04-13,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-KOBE,23-04-13,4,20,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-TOKYO,23-04-13,24,110,102,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ALMATY,23-04-13,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ASTANA,23-04-13,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-MOMBASA,23-04-13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-NAIROBI,23-04-13,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOREA(REPUBLIC OF),KOREA(SOUTH)-SEOUL,23-04-13,16,67,77,6,1,0,0,0,4,0,0,0,0,0,0,0,2,0,14,0,0
LAOS,LAOS-VIENTIENE,23-04-13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRI LANKA,SRILANKA-COLOMBO,23-04-13,0,478,105,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
SRI LANKA,SRILANKA-JAFFNA,23-04-13,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALDIVES,MALDIVES-MALE,23-04-13,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
MEXICO,MEXICO-MEXICOCITY,23-04-13,4,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MOZAMBIQUE,MOZAMBIQUE-MAPUTO,23-04-13,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAURITIUS,MAURITIUS-PORTLOUIS,23-04-13,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALAYSIA,MALAYSIA-KUALALUMPUR,23-04-13,0,367,30,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
NIGERIA,NIGERIA-ABUJA,23-04-13,2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NIGERIA,NIGERIA-LAGOS,23-04-13,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETHERLANDS,NETHERLANDS-THEHAGUE,23-04-13,4,53,56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWAY,NORWAY-OSLO,23-04-13,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEPAL,NEPAL-KATHMANDU,23-04-13,0,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0
NEW ZEALAND,NEWZEALAND-WELLINGTON,23-04-13,0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMAN,OMAN-MUSCAT,23-04-13,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAKISTAN,PAKISTAN-ISLAMABAD,23-04-13,0,0,32,57,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0
PERU,PERU-LIMA,23-04-13,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHILIPPINES,PHILLIPINES-MANILA,23-04-13,3,18,28,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0
POLAND,POLAND-WARSAW,23-04-13,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PORTUGAL,PORTUGAL-LISBON,23-04-13,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-MOSCOW,23-04-13,0,347,19,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-SAINTPETERSBURG,23-04-13,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINGAPORE,SINGAPORE-SINGAPORE,23-04-13,0,146,122,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SWEDEN,SWEDEN-STOCKHOLM,23-04-13,1,24,57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ANKARA,23-04-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ISTANBUL,23-04-13,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
TAIWAN,TAIWAN-TAIPEI,23-04-13,0,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-CHICAGO,23-04-13,0,127,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-HOUSTON,23-04-13,0,173,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-NEWYORK,23-04-13,0,175,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
UNITED STATES OF AMERICA,USA-SANFRANCISCO,23-04-13,0,217,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
UZBEKISTAN,UZBEKISTAN-TASHKENT,23-04-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIETNAM,VIETNAM-HANOI,23-04-13,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIETNAM,VIETNAM-HO-CHI-MINHCITY,23-04-13,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEMEN,YEMEN-SANAA,23-04-13,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SOUTH AFRICA,SOUTHAFRICA-CAPETOWN,23-04-13,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-DURBAN,23-04-13,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-JOHANNESBURG,23-04-13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-PRETORIA,23-04-13,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-CANBERRA,24-04-13,0,64,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-MELBOURNE,24-04-13,1,53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-PERTH,24-04-13,1,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-SYDNEY,24-04-13,1,52,18,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
AUSTRIA,AUSTRIA-VIENNA,24-04-13,1,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELGIUM,BELGIUM-BRUSSELS,24-04-13,0,70,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,24-04-13,0,404,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BANGLADESH,BANGLADESH-DHAKA,24-04-13,0,1201,7,3,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,24-04-13,0,188,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
BRAZIL,BRAZIL-BRASILIA,24-04-13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAZIL,BRAZIL-SAOPAULO,24-04-13,0,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-TORONTO,24-04-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWITZERLAND,SWITZERLAND-BERNE,24-04-13,0,47,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZECH,CZECH-PRAGUE,24-04-13,1,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-BERLIN,24-04-13,2,25,36,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GERMANY,GERMANY-FRANKFURT,24-04-13,7,20,49,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
GERMANY,GERMANY-HAMBURG,24-04-13,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-MUNICH,24-04-13,19,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DENMARK,DENMARK-COPENHAGEN,24-04-13,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAIN,SPAIN-MADRID,24-04-13,0,71,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETHIOPIA,ETHIOPIA-ADDISABABA,24-04-13,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINLAND,FINLAND-HELSINKI,24-04-13,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
UNITED KINGDOM,UK-BIRMINGHAM,24-04-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,24-04-13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,GREECE-ATHENS,24-04-13,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
CROATIA,CROATIA-ZAGREB,24-04-13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-BALI,24-04-13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-JAKARTA,24-04-13,8,5,16,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0
INDONESIA,INDONESIA-MEDAN,24-04-13,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISRAEL,ISRAEL-TELAVIV,24-04-13,0,30,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-KOBE,24-04-13,4,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-TOKYO,24-04-13,27,96,151,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ALMATY,24-04-13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ASTANA,24-04-13,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-MOMBASA,24-04-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-NAIROBI,24-04-13,0,25,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMBODIA,CAMBODIA-PHNOMPENH,24-04-13,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOREA(REPUBLIC OF),KOREA(SOUTH)-SEOUL,24-04-13,5,29,206,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0
LAOS,LAOS-VIENTIENE,24-04-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRI LANKA,SRILANKA-COLOMBO,24-04-13,0,295,108,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SRI LANKA,SRILANKA-HAMBANTOTA,24-04-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRI LANKA,SRILANKA-JAFFNA,24-04-13,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALDIVES,MALDIVES-MALE,24-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MAURITIUS,MAURITIUS-PORTLOUIS,24-04-13,0,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALAYSIA,MALAYSIA-KUALALUMPUR,24-04-13,0,311,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
NIGERIA,NIGERIA-LAGOS,24-04-13,0,7,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
NETHERLANDS,NETHERLANDS-THEHAGUE,24-04-13,5,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWAY,NORWAY-OSLO,24-04-13,6,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEW ZEALAND,NEWZEALAND-WELLINGTON,24-04-13,0,18,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMAN,OMAN-MUSCAT,24-04-13,0,147,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PERU,PERU-LIMA,24-04-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHILIPPINES,PHILLIPINES-MANILA,24-04-13,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
PORTUGAL,PORTUGAL-LISBON,24-04-13,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-MOSCOW,24-04-13,0,449,39,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0
RUSSIAN FEDERATION,RUSSIA-SAINTPETERSBURG,24-04-13,3,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-VLADIVOSTOK,24-04-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLOVENIA,SLOVENIA-LJUBLJANA,24-04-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWEDEN,SWEDEN-STOCKHOLM,24-04-13,1,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THAILAND,THAILAND-CHIANGMAI,24-04-13,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ANKARA,24-04-13,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
